glpK_L228V__mmpL5_Y300!,mmpL5_A273G__Rv3249c_V83M,mmpL5_P445L,mmpL5_Y586!,Rv0678_L83P,Rv0678_R90C,Rv0678_L117R,Rv0678_274_indel,Rv1979c_247_indel,Rv1979c_R409Q,Rv3249c_A17A,LINEAGE,SITEID,UNIQUEID,PLATEDESIGN,LOG2MIC,UPLOG2MIC,cluster12,cluster25,cluster50,cluster100
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,5,site.05.subj.CA-0637.lab.CO-12402-18.iso.1,UKMYC6,-5.06,-4.06,843,843,673,101
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,5,site.05.subj.LR-2390.lab.FN-01262-18.iso.1,UKMYC6,-8.059999999999999,-5.06,1499,1499,1499,578
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,6,site.06.subj.SGD_0067-14.lab.06MIL0424.iso.1,UKMYC5,-8.059999999999999,-4.06,1496,1496,2993,2993
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,6,site.06.subj.06TB_0216.lab.06MIL0677.iso.1,UKMYC5,-8.059999999999999,-4.06,7964,7964,1990,1990
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,3,site.03.subj.GB-93530021.lab.IML-01855.iso.1,UKMYC6,-8.059999999999999,-5.06,8355,8355,4177,4177
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,3,site.03.subj.GB-84640014.lab.IML-01797.iso.1,UKMYC6,-8.059999999999999,-5.06,6151,6151,6151,172
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,5,site.05.subj.PTAN-0275.lab.TAN-647.iso.1,UKMYC5,-8.059999999999999,-4.06,474,1899,563,2258
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,10,site.10.subj.YA00053292.lab.YA00053292.iso.1,UKMYC5,-8.059999999999999,-4.06,3294,1497,1497,1497
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,5,site.05.subj.LS-1127.lab.LS-11175-18.iso.1,UKMYC6,-5.06,-4.06,199,486,831,1200
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,10,site.10.subj.YA00023167.lab.YA00023167.iso.1,UKMYC5,-4.06,-3.06,10970,8836,7015,4981
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,3,site.03.subj.BOR-6168-15.lab.6168-15.iso.1,UKMYC6,-8.059999999999999,-5.06,1117,558,1117,2236
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,site.02.subj.0093.lab.22A045.iso.1,UKMYC5,-4.06,-3.06,5703,5703,5703,2851
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,10,site.10.subj.XD01814412.lab.XD01814412.iso.1,UKMYC5,-8.059999999999999,-4.06,1988,1988,535,438
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,10,site.10.subj.YA00073609.lab.YA00073609.iso.1,UKMYC5,-8.059999999999999,-4.06,4931,1524,1638,832
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,6,site.06.subj.13282.lab.06MIL2226.iso.1,UKMYC6,-5.06,-4.06,27,67,573,502
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,8,site.08.subj.28TB-D14-003.lab.2988.iso.1,UKMYC6,-8.059999999999999,-5.06,1822,1822,380,560
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,6,site.06.subj.13284.lab.06MIL2176.iso.1,UKMYC6,-5.06,-4.06,41,488,861,211
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4,site.04.subj.00849.lab.709715.iso.1,UKMYC5,-8.059999999999999,-4.06,2341,530,358,1177
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,6,site.06.subj.06TB_1066.lab.06MIL2186.iso.1,UKMYC6,-5.06,-4.06,3024,6050,6050,3026
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4,site.04.subj.00288.lab.702501.iso.1,UKMYC5,-8.059999999999999,-4.06,2205,311,690,212
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4,site.04.subj.01384.lab.724680.iso.1,UKMYC5,-8.059999999999999,-4.06,10230,1094,29,315
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,5,site.05.subj.CA-0039.lab.CO-05983-18.iso.1,UKMYC6,-5.06,-4.06,4240,4240,1030,2062
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,5,site.05.subj.LR-3110.lab.CR-01947-16.iso.1,UKMYC6,-8.059999999999999,-5.06,324,400,848,10
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,4,site.04.subj.00055.lab.631465.iso.1,UKMYC5,-8.059999999999999,-4.06,5869,5869,5869,2934
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,site.03.subj.10808.lab.IML-00784.iso.1,UKMYC6,-5.06,-4.06,10604,1788,1788,533
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4,site.04.subj.01205.lab.720733.iso.1,UKMYC5,-8.059999999999999,-4.06,1226,68,690,212
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,5,site.05.subj.PMK-1006.lab.MK-1675.iso.1,UKMYC5,-8.059999999999999,-4.06,1376,161,93,1022
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,site.02.subj.0040.lab.2015235180.iso.1,UKMYC5,-4.06,-3.06,542,2172,1086,2173
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,4,site.04.subj.00670.lab.703312.iso.1,UKMYC5,-8.059999999999999,-4.06,3931,3931,528,1058
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,6,site.06.subj.NDST08.lab.06MIL1416.iso.1,UKMYC6,-5.06,-4.06,5542,5542,5542,138
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,5,site.05.subj.LS-0880.lab.MA-05947-18.iso.1,UKMYC6,-5.06,-4.06,3659,3659,294,175
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,5,site.05.subj.CA-0446.lab.CO-07847-19.iso.1,UKMYC6,-8.059999999999999,-5.06,7426,7426,41,662
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,6,site.06.subj.06TB_0912.lab.06MIL1907.iso.1,UKMYC6,-8.059999999999999,-5.06,178,764,1529,368
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8,site.08.subj.23TB03-220.lab.2101.iso.1,UKMYC6,-8.059999999999999,-5.06,3225,3225,3225,492
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,10,site.10.subj.YA00010807.lab.YA00010807.iso.1,UKMYC5,-4.06,-3.06,3601,3601,67,1792
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,site.02.subj.0901.lab.22A135.iso.1,UKMYC5,-3.06,-2.0,7961,7961,621,1244
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,site.02.subj.1126.lab.2014185050.iso.1,UKMYC5,-8.059999999999999,-4.06,8543,8543,4271,4271
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,6,site.06.subj.RLH-0233-14.lab.06MIL0033.iso.1,UKMYC5,-8.059999999999999,-4.06,7644,7644,3821,3821
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,5,site.05.subj.LS-1066.lab.MA-03027-18.iso.1,UKMYC6,-5.06,-4.06,312,625,625,861
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,6,site.06.subj.BVH_0029-14.lab.06MIL0382.iso.1,UKMYC5,-8.059999999999999,-4.06,1049,2099,1049,1049
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,5,site.05.subj.PTAN-0449.lab.TAN-279.iso.1,UKMYC5,-8.059999999999999,-4.06,2399,2399,2399,588
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4,site.04.subj.01078.lab.720926.iso.1,UKMYC5,-8.059999999999999,-4.06,9698,1726,3453,103
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,5,site.05.subj.CA-0161.lab.CO-06860-18.iso.1,UKMYC6,-8.059999999999999,-5.06,138,328,754,658
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,10,site.10.subj.YA00028176.lab.YA00028176.iso.1,UKMYC5,-8.059999999999999,-4.06,3407,3407,3407,31
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,6,site.06.subj.06TB_1413.lab.06MIL2691.iso.1,UKMYC6,-8.059999999999999,-5.06,178,764,1529,368
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,5,site.05.subj.PTAN-0308.lab.TAN-723.iso.1,UKMYC5,-8.059999999999999,-4.06,1060,450,679,1360
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,site.03.subj.UA6-2017.lab.UA6-2017.iso.1,UKMYC5,-8.059999999999999,-4.06,979,3921,394,211
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,5,site.05.subj.LS-0847.lab.LS-10031-18.iso.1,UKMYC6,-5.06,-4.06,93,637,831,1200
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,5,site.05.subj.CA-0907.lab.CO-14211-18.iso.1,UKMYC6,-8.059999999999999,-5.06,1194,320,125,1014
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,3,site.03.subj.T2100.lab.IML-00035.iso.1,UKMYC6,-8.059999999999999,-5.06,6978,6978,6978,17
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,5,site.05.subj.CA-0032.lab.CO-05790-18.iso.1,UKMYC6,-5.06,-4.06,2442,505,309,2481
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,5,site.05.subj.LR-2143.lab.FN-02157-15.iso.1,UKMYC6,-8.059999999999999,-5.06,10284,852,1705,748
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,10,site.10.subj.YA00025175.lab.YA00025175.iso.1,UKMYC5,-8.059999999999999,-4.06,4276,4276,142,950
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2,10,site.10.subj.YA00024316.lab.YA00024316.iso.1,UKMYC6,-2.0,-1.0,372,708,203,816
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,5,site.05.subj.PSLM-0767.lab.SLM-020.iso.1,UKMYC5,-8.059999999999999,-4.06,1400,43,831,1200
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,6,site.06.subj.06TB_1346.lab.06MIL2617.iso.1,UKMYC6,-3.06,-2.0,1922,1922,1922,1922
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,5,site.05.subj.PMOP-0636.lab.MOP-202.iso.1,UKMYC5,-8.059999999999999,-4.06,1207,511,94,221
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2,10,site.10.subj.UH01208742.lab.UH01208742.iso.1,UKMYC6,-1.0,0.0,1257,543,474,816
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,10,site.10.subj.YA00089296.lab.YA00089296.iso.1,UKMYC5,-8.059999999999999,-4.06,4790,2394,2394,48
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,4,site.04.subj.00702.lab.718376.iso.1,UKMYC5,-8.059999999999999,-4.06,9476,2368,2368,2368
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,5,site.05.subj.LS-0927.lab.LS-10641-18.iso.1,UKMYC6,-8.059999999999999,-5.06,10247,18,847,101
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,5,site.05.subj.PMK-1014.lab.MK-1778.iso.1,UKMYC5,-8.059999999999999,-4.06,126,511,94,221
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,10,site.10.subj.YA00100018.lab.YA00100018.iso.1,UKMYC5,-2.0,-1.0,1868,1868,42,31
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,6,site.06.subj.06TB_1568.lab.06MIL2847.iso.1,UKMYC6,-3.06,-2.0,6082,6082,120,1950
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4,site.04.subj.01152.lab.718232.iso.1,UKMYC5,-8.059999999999999,-4.06,7965,7965,591,4806
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,site.03.subj.DR-203.lab.IML-01144.iso.1,UKMYC6,-4.06,-3.06,1047,4191,1738,4806
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,5,site.05.subj.LR-2078.lab.FN-01162-15.iso.1,UKMYC6,-8.059999999999999,-5.06,1026,859,476,476
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4,site.04.subj.00270.lab.T-4163.iso.1,UKMYC5,-4.06,-3.06,6678,6678,560,997
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,5,site.05.subj.PMK-0993.lab.MK-1412.iso.1,UKMYC5,-8.059999999999999,-4.06,2394,439,309,2481
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,14,site.14.subj.4256.lab.4256.iso.1,UKMYC6,-4.06,-3.06,1851,3704,925,186
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,5,site.05.subj.LR-2002.lab.FN-00087-15.iso.1,UKMYC6,-5.06,-4.06,7026,7026,51,1068
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,6,site.06.subj.SGD_0061-14.lab.06MIL0262.iso.1,UKMYC5,-8.059999999999999,-4.06,4425,2212,2212,2212
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,site.02.subj.1106.lab.2014185016.iso.1,UKMYC5,-8.059999999999999,-4.06,2823,2823,2823,592
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,5,site.05.subj.CA-1109.lab.CO-00461-19.iso.1,UKMYC6,-5.06,-4.06,6436,6436,6436,902
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,site.03.subj.BOR-13963-16.lab.13963-16.iso.1,UKMYC5,-8.059999999999999,-4.06,7707,7707,211,291
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,10,site.10.subj.YA00018409.lab.YA00018409.iso.1,UKMYC5,-8.059999999999999,-4.06,237,1907,954,954
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,site.03.subj.JPN-R2012-0089.lab.JPN-R2012-0089.iso.1,UKMYC5,-4.06,-3.06,9527,4763,4763,4763
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,site.03.subj.JPN-R2012-00021.lab.03-JPN-R2012-0021.iso.1,UKMYC5,-8.059999999999999,-4.06,10459,5229,5229,76
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,4,site.04.subj.00041.lab.634315.iso.1,UKMYC5,-8.059999999999999,-4.06,9411,4705,4705,4705
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,site.03.subj.11129.lab.IML-01047.iso.1,UKMYC6,-4.06,-3.06,2133,2133,415,211
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,5,site.05.subj.CA-1105.lab.CO-00025-19.iso.1,UKMYC6,-5.06,-4.06,9773,457,497,221
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4,site.04.subj.00861.lab.713588.iso.1,UKMYC5,-8.059999999999999,-4.06,10509,5254,5254,311
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,3,site.03.subj.GB-93240070.lab.IML-01832.iso.1,UKMYC6,-5.06,-4.06,8489,8489,4244,4244
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,5,site.05.subj.LR-3075.lab.CR-01263-16.iso.1,UKMYC6,-8.059999999999999,-5.06,9334,511,94,221
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,5,site.05.subj.LS-0712.lab.SJ-07207-18.iso.1,UKMYC6,-8.059999999999999,-5.06,643,643,1287,643
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,site.03.subj.GB-94010065.lab.IML-02028.iso.1,UKMYC6,-8.059999999999999,-5.06,713,2855,2855,1427
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8,site.08.subj.24TB00-058.lab.2417.iso.1,UKMYC5,-8.059999999999999,-4.06,4983,1245,1245,1245
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2,site.02.subj.1069.lab.2014184048.iso.1,UKMYC5,-8.059999999999999,-4.06,6483,6483,6483,3241
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2,site.02.subj.0288.lab.2014235031.iso.1,UKMYC5,-3.06,-2.0,5549,5549,5549,2774
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,5,site.05.subj.LS-1406.lab.LS-00279-19.iso.1,UKMYC6,-4.06,-3.06,1307,505,309,2481
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,20,site.20.subj.SA00202717.lab.YA00135088.iso.1,UKMYC6,-5.06,-4.06,850,850,1702,152
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4,site.04.subj.01393.lab.729586.iso.1,UKMYC5,-8.059999999999999,-4.06,71,972,196,316
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,5,site.05.subj.CA-1362.lab.CO-02452-19.iso.1,UKMYC6,-5.06,-4.06,5364,1049,676,946
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,8,site.08.subj.24TB00-025.lab.2260.iso.1,UKMYC5,-4.06,-3.06,889,324,1655,147
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,5,site.05.subj.CA-0920.lab.CO-15554-18.iso.1,UKMYC6,-8.059999999999999,-5.06,7258,7258,139,1121
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,5,site.05.subj.CA-0205.lab.CO-09505-18.iso.1,UKMYC6,-5.06,-4.06,9937,1710,3422,139
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,6,site.06.subj.06TB_0639.lab.06MIL1508.iso.1,UKMYC6,-8.059999999999999,-5.06,4671,2335,2335,2335
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,site.02.subj.0512.lab.241128-14.iso.1,UKMYC5,-4.06,-3.06,1561,1561,1561,477
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,8,site.08.subj.02TB2100.lab.22515.iso.1,UKMYC6,-5.06,-4.06,153,421,1599,399
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,site.03.subj.T2245.lab.IML-00039.iso.1,UKMYC6,-5.06,-4.06,1849,1849,360,959
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,10,site.10.subj.YA00068732.lab.YA00068732.iso.1,UKMYC5,-8.059999999999999,-4.06,2680,1339,2680,31
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,10,site.10.subj.QF00407035.lab.QF00407035.iso.1,UKMYC5,-4.06,-3.06,5544,5544,5544,48
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,10,site.10.subj.YA00100079.lab.YA00100079.iso.1,UKMYC6,-8.059999999999999,-5.06,3602,3602,113,116
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2,site.02.subj.0960.lab.22A200.iso.1,UKMYC5,-8.059999999999999,-4.06,406,1627,231,464
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,5,site.05.subj.LR-2227.lab.FN-00553-17.iso.1,UKMYC6,-8.059999999999999,-5.06,1368,277,556,1182
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,6,site.06.subj.PIMS_0004-14.lab.06MIL0097.iso.1,UKMYC5,-8.059999999999999,-4.06,1789,1789,152,52
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8,site.08.subj.02TB2718.lab.26710.iso.1,UKMYC5,-8.059999999999999,-4.06,3274,6549,6549,3274
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,6,site.06.subj.06TB_0664.lab.06MIL1602.iso.1,UKMYC6,-3.06,-2.0,2949,180,726,1454
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,5,site.05.subj.LS-1661.lab.LS-00066-19.iso.1,UKMYC6,-8.059999999999999,-5.06,3413,3413,3413,75
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,20,site.20.subj.SA00079292.lab.YA00134636.iso.1,UKMYC6,-4.06,-3.06,188,246,712,568
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,5,site.05.subj.LR-2053.lab.FN-00668-15.iso.1,UKMYC6,-8.059999999999999,-5.06,6684,6684,6684,496
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,10,site.10.subj.KD01935501.lab.KD01935501.iso.1,UKMYC6,-4.06,-3.06,3934,7870,320,37
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,3,site.03.subj.GB-90610042.lab.IML-02040.iso.1,UKMYC6,-5.06,-4.06,9088,2271,2271,2271
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4,site.04.subj.00440.lab.704165.iso.1,UKMYC5,-4.06,-3.06,304,510,196,316
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,5,site.05.subj.LR-2237.lab.FN-01249-17.iso.1,UKMYC6,-8.059999999999999,-5.06,158,835,302,1211
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,5,site.05.subj.LR-2392.lab.FN-01516-18.iso.1,UKMYC6,-8.059999999999999,-5.06,289,487,396,978
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,6,site.06.subj.SZH_0121-15.lab.06MIL0062.iso.1,UKMYC5,-8.059999999999999,-4.06,5419,1354,2709,295
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,10,site.10.subj.YA00024464.lab.YA00024464.iso.1,UKMYC5,-4.06,-3.06,2017,4036,423,1186
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,5,site.05.subj.PTAN-0113.lab.TAN-337.iso.1,UKMYC5,-8.059999999999999,-4.06,5072,1267,2536,562
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4,site.04.subj.01423.lab.26568.iso.1,UKMYC5,-8.059999999999999,-4.06,7286,164,1322,425
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,site.03.subj.BOR-15652-15.lab.15652-15.iso.1,UKMYC5,-8.059999999999999,-4.06,7822,7822,218,878
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,site.03.subj.GB-84340035.lab.IML-01910.iso.1,UKMYC6,-8.059999999999999,-5.06,7769,7769,3884,3884
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,6,site.06.subj.A734.lab.06MIL1815.iso.1,UKMYC6,-5.06,-4.06,4518,77,627,72
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,5,site.05.subj.LS-1416.lab.MA-00027-19.iso.1,UKMYC6,-4.06,-3.06,199,486,831,1200
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,site.03.subj.BOR-5306-16.lab.5306-16.iso.1,UKMYC5,-8.059999999999999,-4.06,9747,4873,4873,4873
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,14,site.14.subj.4311.lab.4311.iso.1,UKMYC6,-5.06,-4.06,1162,332,665,332
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2,10,site.10.subj.YA00024565.lab.YA00024565.iso.1,UKMYC5,-4.06,-3.06,683,102,474,816
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,site.02.subj.0164.lab.2013232013.iso.1,UKMYC5,-3.06,-2.0,7679,7679,3839,3839
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2,site.02.subj.1013.lab.2013183049.iso.1,UKMYC5,-8.059999999999999,-4.06,7031,7031,3515,3515
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,site.02.subj.1100.lab.2013185579.iso.1,UKMYC5,-8.059999999999999,-4.06,6454,6454,6454,335
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,4,site.04.subj.00053.lab.632714.iso.1,UKMYC5,-4.06,-3.06,8925,4462,4462,4462
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,14,site.14.subj.4254.lab.4254.iso.1,UKMYC5,-3.06,-2.0,693,866,1733,1733
